EAN
7.70203E+12
7.70212E+12
7.70212E+12
7.70209E+12
7.70203E+12
7.70212E+12
7.70203E+12
7.7011E+12
7.70201E+12
7.7011E+12
7.70201E+12
7.70212E+12
7.70209E+12
7.70203E+12
5.0003E+12
5.0003E+12
7.70203E+12
80432108703
7.70201E+12
7.70209E+12
7.31204E+12
7.70209E+12
7.70209E+12
7.70201E+12
7.70209E+12
7.70203E+12
7.70203E+12
7.70201E+12
7.50621E+12
7.7011E+12
7.70263E+12
7.70263E+12
7.70201E+12
7.50116E+12
7.50621E+12
7.50116E+12
7.70212E+12
7.70212E+12
7.70263E+12
7.70263E+12
7.70951E+12
7.70985E+12
7.59101E+12
7.59101E+12
7.50103E+12
7.59101E+12
7.70211E+12
7.70211E+12
7.70211E+12
7.70212E+12
7.7072E+12
7.7072E+12
7.7072E+12
7.70212E+12
7.70212E+12
7.70948E+12
7.70212E+12
7.70201E+12
5.0522E+12
7.70263E+12
7.70263E+12
7.70211E+12
80432402191
80432402795
80432402788
80432402931
7.70209E+12
7.70209E+12
7.70209E+12
7.50105E+12
7.70263E+12
8.4136E+12
7.70263E+12
7.89101E+12
7.7072E+12
7.70205E+12
7.70205E+12
7.70205E+12
7.70205E+12
7.70595E+12
7.70595E+12
7.70595E+12
7.70732E+12
7.70732E+12
7.70732E+12
7.70732E+12
7.70732E+12
7.70732E+12
C7705946314800
C6971109095034
C6971109095065
C6971109095126
C7702037913485
C7702037912815
C7702037912792
C7702037912761
C7702037912785
C7702037912808
C7702037913478
C7702026313418
C7702026314828
C7702026144340
C7790520984524
C7790520986030
C7591005994850
C7591005005907
C7501032923662
C7591005981928
C7591005545021
C7702037567923
C7702037873048
7.70203E+12
7.70203E+12
7.70201E+12
7.70201E+12
7.70201E+12
7.70203E+12
7.70209E+12
C7709144537368
C7709158440814
7.702E+12
7.70241E+12
7.70241E+12
7.70241E+12
7.70947E+12
C7702026177997
C7702026175184
C7702026311179
C7702026032142
7.70733E+12
7.70733E+12
7.70733E+12
7.70733E+12
7.70733E+12
7.70726E+12
8.422E+12
7.70726E+12
7.70726E+12
7.70726E+12
8.43701E+12
7.70243E+12
7.70243E+12
7.70243E+12
7.70243E+12
7.70243E+12
7.75149E+12
7.70243E+12
7.70243E+12
7.70243E+12
7.70243E+12
7.70243E+12
7.70243E+12
7.70252E+12
7.70252E+12
50000294046
7.50107E+12
7.70252E+12
7.70252E+12
7.70252E+12
7.70252E+12
38100001306
7.70729E+12
7.70729E+12
7.70729E+12
7.70729E+12
7.70729E+12
5.00027E+12
50196135
7.70212E+12
C7702425804548
C7702560032004
7.70256E+12
7.70256E+12
7.70729E+12
7.7011E+12
7.70203E+12
7.70728E+12
7.70728E+12
7.70728E+12
7.70721E+12
7.70721E+12
7.70723E+12
7.70723E+12
7.70723E+12
C7702037858014
C7702037874403
C7702037873093
C7702037873123
C7702037873758
C7702037873109
C7702037873055
C7702037873130
7.7071E+12
5.00027E+12
8.41051E+12
2.77021E+13
7.50621E+12
7.50621E+12
7.70211E+12
7.70211E+12
7.70256E+12
7.70732E+12
7.70732E+12
7.70732E+12
7.70241E+12
7.70241E+12
7.70256E+12
7.70965E+12
7.70729E+12
7.70729E+12
7.70729E+12
7.70729E+12
7.70209E+12
7.70246E+12
7.70246E+12
7.70246E+12
7.70212E+12
7.70212E+12
7.70218E+12
C6971109095164
C6971109095140
7.70205E+12
7.70205E+12
7.50102E+12
7.50101E+12
7.50631E+12
7.50101E+12
7.50631E+12
7.70219E+12
7.70201E+12
7.70219E+12
7.70205E+12
7.70205E+12
7.70201E+12
7.89115E+12
7.70201E+12
7.70219E+12
7.70205E+12
7.70205E+12
7.70219E+12
7.70201E+12
7.70219E+12
7.70219E+12
7.861E+12
7.70219E+12
7.70219E+12
7.70219E+12
7.70219E+12
7.70219E+12
7.70219E+12
7.70219E+12
7.59111E+12
7.70205E+12
7.70201E+12
7.70201E+12
7.70201E+12
7.70201E+12
7.70201E+12
7.70201E+12
7.70201E+12
7.70205E+12
7.70205E+12
7.70205E+12
7.70205E+12
7.70205E+12
7.70205E+12
7.70205E+12
7.70205E+12
7.70205E+12
7.70205E+12
7.70205E+12
7.70205E+12
7.70205E+12
7.70205E+12
7.70205E+12
7.70205E+12
7.70205E+12
7.70205E+12
7.70205E+12
7.805E+12
7.805E+12
7.80181E+12
